Order ID,Order Date,Year,Month,Region,Segment,Category,Sub-Category,Ship Mode,Sales,Quantity,Discount,Profit,Profit Margin,Profitability
CA-2015-127824,2015-10-18,2015,10,West,Consumer,Office Supplies,Paper,Standard Class,17.94,3,0.0,8.7906,0.48999999999999994,Profit
CA-2015-127824,2015-10-18,2015,10,West,Consumer,Furniture,Furnishings,Standard Class,10.11,3,0.0,3.2352,0.32,Profit
CA-2014-148285,2014-10-27,2014,10,South,Home Office,Office Supplies,Paper,Standard Class,10.368,2,0.2,3.6288,0.35,Profit
CA-2014-148285,2014-10-27,2014,10,South,Home Office,Office Supplies,Paper,Standard Class,11.952,3,0.2,4.0338,0.3375,Profit
CA-2017-152926,2017-10-02,2017,10,Central,Corporate,Office Supplies,Appliances,Second Class,15.224,2,0.8,-38.8212,-2.55,Loss
CA-2017-152926,2017-10-02,2017,10,Central,Corporate,Office Supplies,Appliances,Second Class,21.984,6,0.8,-56.0592,-2.55,Loss
CA-2014-145254,2014-07-23,2014,7,West,Corporate,Technology,Phones,Standard Class,604.752,6,0.2,60.4752,0.1,Profit
CA-2014-145254,2014-07-23,2014,7,West,Corporate,Office Supplies,Supplies,Standard Class,40.7,5,0.0,11.803,0.29,Profit
CA-2014-145254,2014-07-23,2014,7,West,Corporate,Technology,Phones,Standard Class,302.376,3,0.2,37.797,0.125,Profit
CA-2014-145254,2014-07-23,2014,7,West,Corporate,Technology,Accessories,Standard Class,45.0,3,0.0,4.95,0.11,Profit
CA-2014-116246,2014-09-12,2014,9,East,Consumer,Furniture,Chairs,Second Class,3785.292,6,0.1,420.588,0.11111111111111112,Profit
CA-2016-160479,2016-09-15,2016,9,West,Consumer,Office Supplies,Art,Standard Class,35.4,5,0.0,13.452,0.38,Profit
CA-2014-167486,2014-11-27,2014,11,East,Corporate,Furniture,Furnishings,Standard Class,199.9,5,0.0,39.98,0.19999999999999998,Profit
CA-2014-152100,2014-05-11,2014,5,Central,Corporate,Furniture,Chairs,Standard Class,1212.96,8,0.3,-69.312,-0.05714285714285714,Loss
CA-2015-166219,2015-08-28,2015,8,Central,Corporate,Technology,Phones,Standard Class,1099.96,5,0.2,82.497,0.075,Profit
CA-2015-166219,2015-08-28,2015,8,Central,Corporate,Furniture,Tables,Standard Class,103.481,1,0.3,-16.2613,-0.15714285714285714,Loss
CA-2015-111864,2015-06-19,2015,6,East,Home Office,Office Supplies,Labels,Same Day,5.904,2,0.2,1.9926,0.33749999999999997,Profit
CA-2015-119627,2015-08-17,2015,8,West,Consumer,Technology,Accessories,Standard Class,30.08,2,0.2,-5.264,-0.17500000000000002,Loss
CA-2015-119627,2015-08-17,2015,8,West,Consumer,Office Supplies,Paper,Standard Class,36.288,7,0.2,12.7008,0.35000000000000003,Profit
CA-2015-119627,2015-08-17,2015,8,West,Consumer,Office Supplies,Art,Standard Class,10.272,3,0.2,1.1556,0.11249999999999999,Profit
CA-2015-119627,2015-08-17,2015,8,West,Consumer,Technology,Accessories,Standard Class,252.8,4,0.2,-31.6,-0.125,Loss
CA-2015-160787,2015-09-25,2015,9,East,Consumer,Office Supplies,Binders,Same Day,2.946,2,0.7,-2.0622,-0.6999999999999998,Loss
CA-2017-107853,2017-05-26,2017,5,West,Consumer,Office Supplies,Paper,Standard Class,12.96,2,0.0,6.2208,0.4799999999999999,Profit
CA-2017-126144,2017-07-31,2017,7,East,Consumer,Technology,Phones,Standard Class,285.576,4,0.4,-57.1152,-0.19999999999999998,Loss
US-2014-154655,2014-10-12,2014,10,Central,Corporate,Office Supplies,Supplies,Standard Class,22.24,2,0.2,2.502,0.1125,Profit
CA-2014-100391,2014-05-25,2014,5,East,Consumer,Office Supplies,Paper,Standard Class,14.62,2,0.0,6.7252,0.46,Profit
CA-2014-165477,2014-12-29,2014,12,East,Consumer,Office Supplies,Appliances,Second Class,48.36,5,0.2,6.045,0.125,Profit
CA-2017-165904,2017-04-07,2017,4,South,Home Office,Office Supplies,Art,Standard Class,16.256,2,0.2,1.2192,0.075,Profit
CA-2017-165904,2017-04-07,2017,4,South,Home Office,Technology,Phones,Standard Class,219.184,2,0.2,19.1786,0.0875,Profit
CA-2015-104052,2015-03-01,2015,3,Central,Corporate,Technology,Phones,First Class,95.84,4,0.2,34.742,0.36249999999999993,Profit
CA-2015-168277,2015-05-29,2015,5,Central,Consumer,Office Supplies,Labels,Standard Class,12.39,3,0.0,5.6994,0.45999999999999996,Profit
CA-2016-158617,2016-09-22,2016,9,Central,Consumer,Office Supplies,Paper,Standard Class,35.88,6,0.0,16.146,0.45,Profit
CA-2017-136882,2017-05-27,2017,5,Central,Consumer,Furniture,Furnishings,Standard Class,477.3,5,0.0,138.417,0.29,Profit
US-2016-148957,2016-09-17,2016,9,West,Home Office,Office Supplies,Labels,Standard Class,12.32,4,0.0,5.9136,0.48,Profit
CA-2014-140032,2014-09-08,2014,9,West,Consumer,Office Supplies,Binders,Standard Class,8.608,2,0.2,3.0128,0.35,Profit
CA-2017-145506,2017-06-03,2017,6,West,Home Office,Office Supplies,Storage,Standard Class,136.26,9,0.0,5.4504,0.04,Profit
CA-2015-129546,2015-09-28,2015,9,West,Corporate,Office Supplies,Appliances,Standard Class,186.15,3,0.0,55.845,0.3,Profit
CA-2015-129546,2015-09-28,2015,9,West,Corporate,Office Supplies,Binders,Standard Class,81.792,6,0.2,26.5824,0.325,Profit
CA-2015-129546,2015-09-28,2015,9,West,Corporate,Office Supplies,Supplies,Standard Class,47.19,3,0.0,13.6851,0.29000000000000004,Profit
CA-2015-129546,2015-09-28,2015,9,West,Corporate,Technology,Phones,Standard Class,36.784,2,0.2,-8.2764,-0.22500000000000003,Loss
CA-2016-140977,2016-06-16,2016,6,South,Home Office,Technology,Machines,Second Class,91.475,1,0.5,-1.8295,-0.02,Loss
CA-2017-151855,2017-05-27,2017,5,South,Corporate,Technology,Accessories,Standard Class,27.192,3,0.2,0.3399,0.012499999999999999,Profit
CA-2017-151855,2017-05-27,2017,5,South,Corporate,Office Supplies,Binders,Standard Class,12.06,5,0.7,-10.05,-0.8333333333333334,Loss
CA-2014-138240,2014-10-09,2014,10,West,Consumer,Office Supplies,Art,Standard Class,144.6,3,0.0,41.934,0.29,Profit
CA-2014-138240,2014-10-09,2014,10,West,Consumer,Technology,Phones,Standard Class,15.992,1,0.2,-2.9985,-0.18749999999999997,Loss
CA-2014-101833,2014-11-17,2014,11,East,Home Office,Office Supplies,Paper,Second Class,34.44,3,0.0,17.22,0.5,Profit
CA-2014-100867,2014-10-19,2014,10,West,Home Office,Technology,Phones,Standard Class,321.552,6,0.2,20.097,0.0625,Profit
US-2017-109610,2017-11-25,2017,11,South,Corporate,Furniture,Chairs,Second Class,701.96,2,0.0,168.4704,0.24,Profit
CA-2014-156545,2014-02-27,2014,2,East,Consumer,Office Supplies,Art,First Class,19.456,4,0.2,3.4048,0.175,Profit
CA-2014-109127,2014-12-21,2014,12,East,Consumer,Office Supplies,Labels,Standard Class,17.28,6,0.0,7.9488,0.45999999999999996,Profit
CA-2016-126858,2016-11-19,2016,11,West,Corporate,Furniture,Furnishings,Standard Class,31.96,2,0.0,1.598,0.05,Profit
CA-2017-102925,2017-11-05,2017,11,East,Consumer,Office Supplies,Binders,Second Class,164.688,6,0.2,55.5822,0.3375,Profit
CA-2017-102925,2017-11-05,2017,11,East,Consumer,Furniture,Tables,Second Class,166.5,2,0.4,-66.6,-0.39999999999999997,Loss
CA-2017-102925,2017-11-05,2017,11,East,Consumer,Office Supplies,Paper,Second Class,12.96,2,0.0,6.2208,0.4799999999999999,Profit
CA-2017-102925,2017-11-05,2017,11,East,Consumer,Office Supplies,Paper,Second Class,110.96,2,0.0,53.2608,0.48000000000000004,Profit
CA-2017-102925,2017-11-05,2017,11,East,Consumer,Technology,Phones,Second Class,99.98,2,0.0,3.9992,0.04,Profit
CA-2017-102925,2017-11-05,2017,11,East,Consumer,Office Supplies,Binders,Second Class,11.424,1,0.2,3.7128,0.325,Profit
CA-2017-102925,2017-11-05,2017,11,East,Consumer,Furniture,Chairs,Second Class,128.124,2,0.1,24.2012,0.18888888888888888,Profit
CA-2017-102925,2017-11-05,2017,11,East,Consumer,Furniture,Furnishings,Second Class,101.4,5,0.0,38.532,0.37999999999999995,Profit
CA-2015-100818,2015-05-31,2015,5,Central,Corporate,Office Supplies,Labels,Second Class,5.904,2,0.2,1.9926,0.33749999999999997,Profit
CA-2015-100818,2015-05-31,2015,5,Central,Corporate,Office Supplies,Paper,Second Class,173.488,7,0.2,54.215,0.3125,Profit
CA-2015-100818,2015-05-31,2015,5,Central,Corporate,Furniture,Furnishings,Second Class,51.56,2,0.6,-61.872,-1.2,Loss
CA-2015-100818,2015-05-31,2015,5,Central,Corporate,Office Supplies,Binders,Second Class,3.564,3,0.8,-6.237,-1.75,Loss
CA-2014-126193,2014-09-07,2014,9,Central,Consumer,Office Supplies,Fasteners,Standard Class,13.16,5,0.2,4.1125,0.3125,Profit
CA-2014-126193,2014-09-07,2014,9,Central,Consumer,Office Supplies,Binders,Standard Class,3.828,3,0.8,-6.5076,-1.7000000000000002,Loss
CA-2014-126193,2014-09-07,2014,9,Central,Consumer,Office Supplies,Binders,Standard Class,304.99,5,0.8,-533.7325,-1.7499999999999998,Loss
CA-2017-150504,2017-11-06,2017,11,Central,Consumer,Office Supplies,Storage,Standard Class,18.16,2,0.2,1.816,0.1,Profit
CA-2015-158351,2015-06-20,2015,6,East,Home Office,Technology,Accessories,Second Class,319.984,2,0.2,91.9954,0.28750000000000003,Profit
CA-2014-122679,2014-07-22,2014,7,West,Home Office,Office Supplies,Art,Standard Class,19.68,6,0.0,6.4944,0.33,Profit
CA-2016-164770,2016-12-02,2016,12,Central,Corporate,Furniture,Bookcases,Second Class,781.864,10,0.32,-137.976,-0.1764705882352941,Loss
CA-2016-164770,2016-12-02,2016,12,Central,Corporate,Office Supplies,Paper,Second Class,30.816,9,0.2,9.63,0.31250000000000006,Profit
CA-2017-130505,2017-10-12,2017,10,East,Consumer,Furniture,Tables,Same Day,673.344,3,0.3,-76.9536,-0.11428571428571427,Loss
US-2017-125213,2017-12-11,2017,12,East,Corporate,Office Supplies,Fasteners,First Class,6.54,3,0.0,2.1582,0.32999999999999996,Profit
CA-2015-156566,2015-10-01,2015,10,West,Consumer,Technology,Phones,First Class,572.8,2,0.2,50.12,0.08750000000000001,Profit
US-2016-102232,2016-08-05,2016,8,South,Corporate,Office Supplies,Art,Standard Class,197.05,7,0.0,59.115,0.3,Profit
CA-2017-111738,2017-01-03,2017,1,West,Consumer,Office Supplies,Binders,Standard Class,2022.272,8,0.2,682.5168,0.3375,Profit
CA-2017-111738,2017-01-03,2017,1,West,Consumer,Office Supplies,Art,Standard Class,9.12,3,0.0,3.1008,0.34,Profit
CA-2017-163188,2017-11-07,2017,11,Central,Consumer,Office Supplies,Binders,Same Day,38.16,9,0.0,19.08,0.5,Profit
CA-2016-105207,2016-01-03,2016,1,Central,Corporate,Furniture,Tables,Standard Class,1592.85,7,0.0,350.427,0.22000000000000003,Profit
CA-2016-105207,2016-01-03,2016,1,Central,Corporate,Office Supplies,Binders,Standard Class,11.88,2,0.0,5.346,0.44999999999999996,Profit
US-2016-123610,2016-05-12,2016,5,West,Consumer,Technology,Accessories,Standard Class,120.0,6,0.0,46.8,0.38999999999999996,Profit
US-2016-123610,2016-05-12,2016,5,West,Consumer,Office Supplies,Appliances,Standard Class,8.67,1,0.0,2.3409,0.27,Profit
CA-2017-118213,2017-11-05,2017,11,Central,Home Office,Office Supplies,Paper,First Class,4.41,1,0.0,2.0286,0.45999999999999996,Profit
CA-2017-118213,2017-11-05,2017,11,Central,Home Office,Office Supplies,Paper,First Class,167.94,3,0.0,82.2906,0.49,Profit
CA-2017-118213,2017-11-05,2017,11,Central,Home Office,Office Supplies,Paper,First Class,67.8,10,0.0,31.188,0.46,Profit
CA-2016-149237,2016-05-26,2016,5,Central,Consumer,Furniture,Furnishings,Standard Class,26.94,3,0.0,11.3148,0.42,Profit
US-2015-158589,2015-11-20,2015,11,West,Consumer,Furniture,Furnishings,Standard Class,32.04,3,0.0,8.01,0.25,Profit
CA-2016-101329,2016-04-22,2016,4,East,Consumer,Office Supplies,Art,Standard Class,32.13,9,0.0,8.3538,0.25999999999999995,Profit
CA-2016-101329,2016-04-22,2016,4,East,Consumer,Office Supplies,Art,Standard Class,2.88,1,0.0,0.8064,0.28,Profit
CA-2016-113607,2016-10-14,2016,10,East,Corporate,Technology,Phones,Standard Class,1091.93,7,0.0,272.9825,0.25,Profit
CA-2016-113607,2016-10-14,2016,10,East,Corporate,Office Supplies,Paper,Standard Class,111.96,2,0.0,54.8604,0.49,Profit
CA-2014-149104,2014-04-05,2014,4,Central,Consumer,Office Supplies,Art,Second Class,26.7,2,0.0,7.476,0.28,Profit
CA-2014-149104,2014-04-05,2014,4,Central,Consumer,Office Supplies,Binders,Second Class,40.2,5,0.0,18.09,0.44999999999999996,Profit
CA-2014-149104,2014-04-05,2014,4,Central,Consumer,Office Supplies,Art,Second Class,13.89,3,0.0,4.5837,0.33,Profit
CA-2014-149104,2014-04-05,2014,4,Central,Consumer,Office Supplies,Storage,Second Class,689.82,6,0.0,20.6946,0.03,Profit
CA-2016-105263,2016-08-06,2016,8,East,Consumer,Office Supplies,Art,Standard Class,38.34,9,0.0,15.7194,0.41,Profit
CA-2014-130575,2014-12-14,2014,12,Central,Corporate,Office Supplies,Binders,First Class,9.264,3,0.8,-13.896,-1.5000000000000002,Loss
CA-2017-142461,2017-05-30,2017,5,Central,Consumer,Furniture,Bookcases,Second Class,204.6664,1,0.32,-6.0196,-0.02941176470588235,Loss
CA-2016-125220,2016-10-14,2016,10,Central,Consumer,Technology,Accessories,Standard Class,1649.75,5,0.0,544.4175,0.33,Profit
CA-2014-100293,2014-03-14,2014,3,South,Home Office,Office Supplies,Paper,Standard Class,91.056,6,0.2,31.8696,0.35,Profit
CA-2014-154165,2014-02-17,2014,2,Central,Consumer,Office Supplies,Art,Standard Class,54.208,14,0.2,8.8088,0.1625,Profit
CA-2015-123939,2015-08-24,2015,8,East,Consumer,Technology,Phones,Second Class,26.982,3,0.4,4.0473,0.15,Profit
CA-2015-123939,2015-08-24,2015,8,East,Consumer,Office Supplies,Labels,Second Class,6.912,3,0.2,2.5056,0.3625,Profit
CA-2015-123939,2015-08-24,2015,8,East,Consumer,Office Supplies,Storage,Second Class,435.504,3,0.2,48.9942,0.11249999999999999,Profit
US-2017-104451,2017-05-08,2017,5,West,Consumer,Office Supplies,Appliances,Second Class,81.08,4,0.0,22.7024,0.28,Profit
CA-2016-101189,2016-02-04,2016,2,West,Corporate,Office Supplies,Storage,Standard Class,93.02,2,0.0,3.7208,0.04,Profit
CA-2014-169446,2014-12-19,2014,12,Central,Consumer,Technology,Phones,Standard Class,323.976,3,0.2,36.4473,0.11249999999999999,Profit
CA-2014-169446,2014-12-19,2014,12,Central,Consumer,Office Supplies,Paper,Standard Class,15.552,3,0.2,5.4432,0.35000000000000003,Profit
CA-2014-169446,2014-12-19,2014,12,Central,Consumer,Office Supplies,Storage,Standard Class,32.592,3,0.2,-7.7406,-0.2375,Loss
CA-2017-156958,2017-12-05,2017,12,West,Home Office,Office Supplies,Binders,First Class,83.92,5,0.2,29.372,0.35,Profit
CA-2017-156958,2017-12-05,2017,12,West,Home Office,Furniture,Furnishings,First Class,199.9,5,0.0,39.98,0.19999999999999998,Profit
CA-2017-156958,2017-12-05,2017,12,West,Home Office,Technology,Phones,First Class,31.176,3,0.2,-7.0146,-0.225,Loss
CA-2017-156958,2017-12-05,2017,12,West,Home Office,Office Supplies,Binders,First Class,172.752,6,0.2,60.4632,0.35,Profit
CA-2017-156958,2017-12-05,2017,12,West,Home Office,Office Supplies,Binders,First Class,9.296,2,0.2,3.0212,0.325,Profit
CA-2017-101637,2017-03-24,2017,3,Central,Corporate,Office Supplies,Storage,Same Day,12.768,2,0.2,0.9576,0.075,Profit
CA-2017-111759,2017-07-08,2017,7,West,Home Office,Office Supplies,Paper,Standard Class,52.76,2,0.0,24.2696,0.46,Profit
CA-2017-102729,2017-10-26,2017,10,Central,Home Office,Office Supplies,Storage,Standard Class,55.616,2,0.2,5.5616,0.1,Profit
CA-2016-116596,2016-10-27,2016,10,East,Consumer,Furniture,Chairs,Standard Class,427.644,14,0.1,80.7772,0.18888888888888888,Profit
CA-2016-116596,2016-10-27,2016,10,East,Consumer,Office Supplies,Fasteners,Standard Class,40.67,7,0.0,12.6077,0.31,Profit
CA-2016-116596,2016-10-27,2016,10,East,Consumer,Office Supplies,Storage,Standard Class,33.48,2,0.0,1.3392,0.04,Profit
CA-2016-116596,2016-10-27,2016,10,East,Consumer,Office Supplies,Binders,Standard Class,9.728,2,0.2,3.2832,0.3375,Profit
CA-2017-124191,2017-06-12,2017,6,Central,Consumer,Furniture,Furnishings,Second Class,8.856,3,0.6,-6.8634,-0.775,Loss
CA-2016-148747,2016-09-25,2016,9,West,Corporate,Furniture,Bookcases,First Class,477.666,2,0.15,84.294,0.1764705882352941,Profit
US-2017-169488,2017-09-07,2017,9,East,Consumer,Office Supplies,Paper,First Class,16.9,5,0.0,7.774,0.46,Profit
US-2017-169488,2017-09-07,2017,9,East,Consumer,Office Supplies,Paper,First Class,39.96,2,0.0,18.7812,0.47,Profit
CA-2015-135727,2015-05-11,2015,5,West,Home Office,Furniture,Chairs,Second Class,191.968,7,0.2,16.7972,0.08750000000000001,Profit
CA-2015-135251,2015-08-06,2015,8,Central,Corporate,Office Supplies,Labels,Standard Class,35.52,3,0.2,13.32,0.375,Profit
CA-2015-135251,2015-08-06,2015,8,Central,Corporate,Office Supplies,Binders,Standard Class,6.23,5,0.8,-9.6565,-1.5499999999999998,Loss
CA-2015-135251,2015-08-06,2015,8,Central,Corporate,Office Supplies,Paper,Standard Class,56.704,2,0.2,19.1376,0.33749999999999997,Profit
CA-2015-135251,2015-08-06,2015,8,Central,Corporate,Furniture,Bookcases,Standard Class,369.1992,3,0.32,-114.0174,-0.30882352941176466,Loss
CA-2014-166590,2014-10-29,2014,10,Central,Corporate,Technology,Accessories,Standard Class,1.98,2,0.0,0.891,0.45,Profit
CA-2014-166590,2014-10-29,2014,10,Central,Corporate,Office Supplies,Paper,Standard Class,75.88,2,0.0,35.6636,0.4700000000000001,Profit
CA-2016-131744,2016-06-18,2016,6,East,Corporate,Office Supplies,Paper,Second Class,6.848,2,0.2,2.14,0.3125,Profit
CA-2016-131744,2016-06-18,2016,6,East,Corporate,Office Supplies,Binders,Second Class,4.626,2,0.7,-3.855,-0.8333333333333333,Loss
CA-2016-131744,2016-06-18,2016,6,East,Corporate,Office Supplies,Appliances,Second Class,453.6,3,0.2,90.72,0.19999999999999998,Profit
CA-2015-160864,2015-05-03,2015,5,West,Home Office,Office Supplies,Binders,First Class,13.848,3,0.2,5.193,0.37499999999999994,Profit
CA-2015-147690,2015-11-10,2015,11,East,Consumer,Office Supplies,Storage,Standard Class,577.584,6,0.2,43.3188,0.07500000000000001,Profit
CA-2015-163923,2015-05-30,2015,5,South,Home Office,Technology,Accessories,Standard Class,151.96,4,0.0,36.4704,0.23999999999999996,Profit
CA-2016-125724,2016-09-22,2016,9,West,Corporate,Furniture,Furnishings,Standard Class,68.432,7,0.2,8.554,0.125,Profit
CA-2015-111612,2015-11-28,2015,11,East,Consumer,Furniture,Furnishings,Standard Class,71.12,5,0.2,9.779,0.13749999999999998,Profit
CA-2015-111612,2015-11-28,2015,11,East,Consumer,Office Supplies,Fasteners,Standard Class,3.008,2,0.2,0.564,0.18749999999999997,Profit
CA-2015-156853,2015-12-03,2015,12,East,Home Office,Office Supplies,Paper,Second Class,184.66,7,0.0,84.9436,0.46,Profit
CA-2014-103086,2014-10-17,2014,10,Central,Consumer,Furniture,Furnishings,Second Class,5.312,2,0.6,-1.5936,-0.3,Loss
CA-2016-129280,2016-05-03,2016,5,East,Consumer,Technology,Accessories,First Class,132.52,5,0.2,34.7865,0.26249999999999996,Profit
CA-2016-129280,2016-05-03,2016,5,East,Consumer,Office Supplies,Storage,First Class,195.64,5,0.2,-44.019,-0.225,Loss
CA-2016-129280,2016-05-03,2016,5,East,Consumer,Furniture,Furnishings,First Class,51.968,2,0.2,10.3936,0.19999999999999998,Profit
CA-2016-129280,2016-05-03,2016,5,East,Consumer,Technology,Accessories,First Class,431.976,3,0.2,-75.5958,-0.175,Loss
CA-2016-129280,2016-05-03,2016,5,East,Consumer,Technology,Machines,First Class,224.937,3,0.7,-164.9538,-0.7333333333333333,Loss
CA-2016-129280,2016-05-03,2016,5,East,Consumer,Office Supplies,Labels,First Class,6.0,2,0.2,2.1,0.35000000000000003,Profit
CA-2015-161242,2015-06-01,2015,6,West,Home Office,Office Supplies,Paper,Standard Class,11.76,2,0.0,5.7624,0.49000000000000005,Profit
CA-2014-130428,2014-03-31,2014,3,South,Consumer,Furniture,Chairs,Same Day,1125.488,7,0.2,98.4802,0.0875,Profit
CA-2014-130428,2014-03-31,2014,3,South,Consumer,Office Supplies,Binders,Same Day,12.645,5,0.7,-10.116,-0.8,Loss
CA-2014-130428,2014-03-31,2014,3,South,Consumer,Office Supplies,Art,Same Day,4.032,2,0.2,1.0584,0.2625,Profit
CA-2017-104388,2017-07-05,2017,7,Central,Corporate,Technology,Phones,First Class,79.96,4,0.0,22.3888,0.28,Profit
CA-2015-113131,2015-09-24,2015,9,East,Consumer,Office Supplies,Binders,Same Day,6.732,6,0.7,-4.488,-0.6666666666666667,Loss
CA-2015-113131,2015-09-24,2015,9,East,Consumer,Office Supplies,Storage,Same Day,33.568,2,0.2,1.6784,0.05,Profit
CA-2015-113131,2015-09-24,2015,9,East,Consumer,Office Supplies,Envelopes,Same Day,15.84,2,0.2,5.544,0.35,Profit
CA-2015-113131,2015-09-24,2015,9,East,Consumer,Office Supplies,Labels,Same Day,24.424,1,0.2,7.9378,0.325,Profit
CA-2015-113131,2015-09-24,2015,9,East,Consumer,Office Supplies,Art,Same Day,17.12,5,0.2,1.926,0.11249999999999999,Profit
CA-2015-148495,2015-08-13,2015,8,West,Consumer,Furniture,Furnishings,Same Day,31.56,3,0.0,10.4148,0.33,Profit
CA-2015-143147,2015-05-26,2015,5,Central,Consumer,Furniture,Chairs,Second Class,105.686,1,0.3,-28.6862,-0.2714285714285714,Loss
CA-2015-143147,2015-05-26,2015,5,Central,Consumer,Technology,Machines,Second Class,399.54,2,0.4,-79.908,-0.19999999999999998,Loss
CA-2015-143147,2015-05-26,2015,5,Central,Consumer,Furniture,Chairs,Second Class,104.93,5,0.3,-4.497,-0.04285714285714285,Loss
CA-2017-152975,2017-09-14,2017,9,East,Home Office,Technology,Phones,First Class,1079.85,3,0.0,323.955,0.3,Profit
CA-2017-152975,2017-09-14,2017,9,East,Home Office,Office Supplies,Storage,First Class,70.98,1,0.0,3.549,0.049999999999999996,Profit
CA-2017-152975,2017-09-14,2017,9,East,Home Office,Office Supplies,Art,First Class,29.95,5,0.0,8.6855,0.29,Profit
CA-2017-152975,2017-09-14,2017,9,East,Home Office,Furniture,Chairs,First Class,589.41,5,0.1,-6.549,-0.011111111111111112,Loss
CA-2016-107475,2016-06-07,2016,6,East,Home Office,Office Supplies,Fasteners,Standard Class,9.648,6,0.2,3.4974,0.3625,Profit
CA-2017-116127,2017-06-25,2017,6,East,Consumer,Furniture,Bookcases,Second Class,400.784,1,0.2,-5.0098,-0.0125,Loss
CA-2017-132584,2017-08-26,2017,8,Central,Home Office,Office Supplies,Storage,First Class,53.72,4,0.0,13.9672,0.26,Profit
CA-2016-160598,2016-08-26,2016,8,South,Corporate,Office Supplies,Paper,First Class,31.008,1,0.2,11.2404,0.3625,Profit
CA-2016-108630,2016-11-18,2016,11,West,Consumer,Office Supplies,Binders,Same Day,61.12,5,0.2,22.156,0.3625,Profit
US-2017-129203,2017-04-17,2017,4,Central,Corporate,Office Supplies,Storage,Standard Class,195.136,4,0.2,-43.9056,-0.225,Loss
CA-2017-110940,2017-07-23,2017,7,Central,Consumer,Office Supplies,Art,Standard Class,121.536,4,0.2,15.192,0.125,Profit
CA-2014-119172,2014-05-11,2014,5,Central,Home Office,Office Supplies,Paper,Standard Class,17.472,3,0.2,5.6784,0.32499999999999996,Profit
CA-2014-119172,2014-05-11,2014,5,Central,Home Office,Office Supplies,Binders,Standard Class,104.58,9,0.8,-172.557,-1.65,Loss
US-2016-105452,2016-07-28,2016,7,Central,Home Office,Furniture,Furnishings,Standard Class,24.7,5,0.6,-9.88,-0.4,Loss
US-2016-105452,2016-07-28,2016,7,Central,Home Office,Furniture,Furnishings,Standard Class,302.72,5,0.6,-378.4,-1.2499999999999998,Loss
CA-2017-108931,2017-09-14,2017,9,East,Consumer,Office Supplies,Paper,Standard Class,8.56,2,0.0,3.852,0.44999999999999996,Profit
CA-2017-108931,2017-09-14,2017,9,East,Consumer,Office Supplies,Paper,Standard Class,11.56,2,0.0,5.6644,0.48999999999999994,Profit
CA-2017-104619,2017-01-24,2017,1,West,Corporate,Office Supplies,Appliances,Standard Class,25.86,3,0.0,6.7236,0.26,Profit
CA-2017-104619,2017-01-24,2017,1,West,Corporate,Office Supplies,Binders,Standard Class,276.784,2,0.2,89.9548,0.325,Profit
CA-2017-104619,2017-01-24,2017,1,West,Corporate,Technology,Phones,Standard Class,110.352,3,0.2,8.2764,0.075,Profit
CA-2015-149517,2015-09-19,2015,9,West,Home Office,Furniture,Furnishings,Standard Class,60.84,3,0.0,19.4688,0.32,Profit
CA-2015-116841,2015-04-14,2015,4,West,Consumer,Office Supplies,Appliances,Standard Class,35.208,1,0.2,2.6406,0.07500000000000001,Profit
CA-2017-107797,2017-05-08,2017,5,Central,Corporate,Office Supplies,Paper,Second Class,41.472,8,0.2,14.5152,0.35,Profit
CA-2016-117604,2016-09-04,2016,9,South,Consumer,Office Supplies,Paper,Standard Class,239.5,5,0.0,114.96,0.48,Profit
CA-2014-130155,2014-05-19,2014,5,South,Consumer,Office Supplies,Supplies,First Class,34.2,5,0.0,9.234,0.26999999999999996,Profit
CA-2016-129861,2016-06-17,2016,6,East,Corporate,Furniture,Tables,Standard Class,376.866,3,0.4,-213.5574,-0.5666666666666667,Loss
CA-2015-138625,2015-11-02,2015,11,South,Consumer,Office Supplies,Appliances,First Class,197.72,4,0.0,55.3616,0.28,Profit
US-2017-122672,2017-11-04,2017,11,East,Corporate,Technology,Accessories,Standard Class,70.72,4,0.2,-6.188,-0.0875,Loss
US-2017-122672,2017-11-04,2017,11,East,Corporate,Office Supplies,Storage,Standard Class,194.352,3,0.2,-43.7292,-0.22499999999999998,Loss
CA-2017-117128,2017-12-05,2017,12,East,Consumer,Office Supplies,Paper,Second Class,21.6,6,0.0,9.936,0.45999999999999996,Profit
CA-2017-117128,2017-12-05,2017,12,East,Consumer,Office Supplies,Labels,Second Class,11.07,3,0.0,5.2029,0.47,Profit
CA-2016-130638,2016-05-16,2016,5,West,Consumer,Furniture,Furnishings,Second Class,282.84,4,0.0,19.7988,0.07,Profit
CA-2016-130638,2016-05-16,2016,5,West,Consumer,Office Supplies,Labels,Second Class,27.72,9,0.0,13.3056,0.48000000000000004,Profit
CA-2017-144365,2017-10-24,2017,10,South,Consumer,Office Supplies,Fasteners,Standard Class,11.68,4,0.0,5.256,0.45,Profit
CA-2016-110086,2016-09-18,2016,9,West,Consumer,Technology,Phones,Standard Class,239.984,2,0.2,23.9984,0.09999999999999999,Profit
CA-2014-128524,2014-11-11,2014,11,West,Corporate,Office Supplies,Appliances,First Class,22.98,1,0.0,6.894,0.3,Profit
CA-2014-128524,2014-11-11,2014,11,West,Corporate,Technology,Accessories,First Class,102.13,7,0.0,15.3195,0.15,Profit
